elementcd,enddate,ordinal,storedunitcd,element_name,dataprecision,stationtriplet,begindate,duration,originalunitcd,datasource,flag,value,date,snowyeardate,snowyear,nthdayofyear
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,32.0,2011-01-27,2010-04-29,2010,118
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,32.0,2011-01-28,2010-04-30,2010,119
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,32.0,2011-01-29,2010-05-01,2010,120
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,32.0,2011-01-30,2010-05-02,2010,121
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,32.0,2011-01-31,2010-05-03,2010,122
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,32.0,2011-02-01,2010-05-04,2010,123
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,32.0,2011-02-02,2010-05-05,2010,124
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,32.0,2011-02-03,2010-05-06,2010,125
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,31.0,2011-02-04,2010-05-07,2010,126
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,32.0,2011-02-05,2010-05-08,2010,127
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,32.0,2011-02-06,2010-05-09,2010,128
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,32.0,2011-02-07,2010-05-10,2010,129
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,32.0,2011-02-08,2010-05-11,2010,130
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,31.0,2011-02-09,2010-05-12,2010,131
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,31.0,2011-02-10,2010-05-13,2010,132
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,32.0,2011-02-11,2010-05-14,2010,133
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,32.0,2011-02-12,2010-05-15,2010,134
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,31.0,2011-02-13,2010-05-16,2010,135
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,31.0,2011-02-14,2010-05-17,2010,136
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,32.0,2011-02-15,2010-05-18,2010,137
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,40.0,2011-02-16,2010-05-19,2010,138
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,46.0,2011-02-17,2010-05-20,2010,139
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,50.0,2011-02-18,2010-05-21,2010,140
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,48.0,2011-02-19,2010-05-22,2010,141
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,E,48.0,2011-02-20,2010-05-23,2010,142
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,E,48.0,2011-02-21,2010-05-24,2010,143
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,E,48.0,2011-02-22,2010-05-25,2010,144
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,49.0,2011-02-23,2010-05-26,2010,145
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,47.0,2011-02-24,2010-05-27,2010,146
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,57.0,2011-02-25,2010-05-28,2010,147
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,57.0,2011-02-26,2010-05-29,2010,148
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,54.0,2011-02-27,2010-05-30,2010,149
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,52.0,2011-02-28,2010-05-31,2010,150
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,48.0,2011-03-01,2010-06-01,2010,151
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,47.0,2011-03-02,2010-06-02,2010,152
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,48.0,2011-03-03,2010-06-03,2010,153
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,48.0,2011-03-04,2010-06-04,2010,154
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,47.0,2011-03-05,2010-06-05,2010,155
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,50.0,2011-03-06,2010-06-06,2010,156
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,E,50.0,2011-03-07,2010-06-07,2010,157
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,52.0,2011-03-08,2010-06-08,2010,158
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,52.0,2011-03-09,2010-06-09,2010,159
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,51.0,2011-03-10,2010-06-10,2010,160
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,55.0,2011-03-11,2010-06-11,2010,161
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,55.0,2011-03-12,2010-06-12,2010,162
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,54.0,2011-03-13,2010-06-13,2010,163
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,55.0,2011-03-14,2010-06-14,2010,164
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,54.0,2011-03-15,2010-06-15,2010,165
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,63.0,2011-03-16,2010-06-16,2010,166
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,65.0,2011-03-17,2010-06-17,2010,167
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,64.0,2011-03-18,2010-06-18,2010,168
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,E,66.0,2011-03-19,2010-06-19,2010,169
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,70.0,2011-03-20,2010-06-20,2010,170
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,70.0,2011-03-21,2010-06-21,2010,171
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,69.0,2011-03-22,2010-06-22,2010,172
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,68.0,2011-03-23,2010-06-23,2010,173
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,68.0,2011-03-24,2010-06-24,2010,174
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,68.0,2011-03-25,2010-06-25,2010,175
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,74.0,2011-03-26,2010-06-26,2010,176
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,76.0,2011-03-27,2010-06-27,2010,177
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,78.0,2011-03-28,2010-06-28,2010,178
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,76.0,2011-03-29,2010-06-29,2010,179
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,75.0,2011-03-30,2010-06-30,2010,180
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,71.0,2011-03-31,2010-07-01,2010,181
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,68.0,2011-04-01,2010-07-02,2010,182
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,66.0,2011-04-02,2010-07-03,2010,183
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,66.0,2011-04-03,2010-07-04,2010,184
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,66.0,2011-04-04,2010-07-05,2010,185
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,64.0,2011-04-05,2010-07-06,2010,186
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,64.0,2011-04-06,2010-07-07,2010,187
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,69.0,2011-04-07,2010-07-08,2010,188
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,68.0,2011-04-08,2010-07-09,2010,189
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,67.0,2011-04-09,2010-07-10,2010,190
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,66.0,2011-04-10,2010-07-11,2010,191
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,65.0,2011-04-11,2010-07-12,2010,192
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,65.0,2011-04-12,2010-07-13,2010,193
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,64.0,2011-04-13,2010-07-14,2010,194
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,67.0,2011-04-14,2010-07-15,2010,195
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,66.0,2011-04-15,2010-07-16,2010,196
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,65.0,2011-04-16,2010-07-17,2010,197
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,61.0,2011-04-17,2010-07-18,2010,198
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,60.0,2011-04-18,2010-07-19,2010,199
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,61.0,2011-04-19,2010-07-20,2010,200
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,60.0,2011-04-20,2010-07-21,2010,201
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,E,60.0,2011-04-21,2010-07-22,2010,202
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,64.0,2011-04-22,2010-07-23,2010,203
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,62.0,2011-04-23,2010-07-24,2010,204
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,62.0,2011-04-24,2010-07-25,2010,205
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,66.0,2011-04-25,2010-07-26,2010,206
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,66.0,2011-04-26,2010-07-27,2010,207
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,65.0,2011-04-27,2010-07-28,2010,208
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,63.0,2011-04-28,2010-07-29,2010,209
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,63.0,2011-04-29,2010-07-30,2010,210
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,66.0,2011-04-30,2010-07-31,2010,211
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,63.0,2011-05-01,2010-08-01,2010,212
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,61.0,2011-05-02,2010-08-02,2010,213
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,60.0,2011-05-03,2010-08-03,2010,214
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,58.0,2011-05-04,2010-08-04,2010,215
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,56.0,2011-05-05,2010-08-05,2010,216
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,53.0,2011-05-06,2010-08-06,2010,217
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,51.0,2011-05-07,2010-08-07,2010,218
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,50.0,2011-05-08,2010-08-08,2010,219
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,E,50.0,2011-05-09,2010-08-09,2010,220
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,50.0,2011-05-10,2010-08-10,2010,221
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,47.0,2011-05-11,2010-08-11,2010,222
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,45.0,2011-05-12,2010-08-12,2010,223
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,43.0,2011-05-13,2010-08-13,2010,224
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,41.0,2011-05-14,2010-08-14,2010,225
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,39.0,2011-05-15,2010-08-15,2010,226
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,40.0,2011-05-16,2010-08-16,2010,227
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,39.0,2011-05-17,2010-08-17,2010,228
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,42.0,2011-05-18,2010-08-18,2010,229
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,41.0,2011-05-19,2010-08-19,2010,230
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,39.0,2011-05-20,2010-08-20,2010,231
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,36.0,2011-05-21,2010-08-21,2010,232
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,34.0,2011-05-22,2010-08-22,2010,233
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,32.0,2011-05-23,2010-08-23,2010,234
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,29.0,2011-05-24,2010-08-24,2010,235
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,29.0,2011-05-25,2010-08-25,2010,236
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,33.0,2011-05-26,2010-08-26,2010,237
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,E,33.0,2011-05-27,2010-08-27,2010,238
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,32.0,2011-05-28,2010-08-28,2010,239
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,33.0,2011-05-29,2010-08-29,2010,240
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,32.0,2011-05-30,2010-08-30,2010,241
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,31.0,2011-05-31,2010-08-31,2010,242
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,E,30.0,2011-06-01,2010-09-01,2010,243
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,32.0,2011-06-02,2010-09-02,2010,244
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,30.0,2011-06-03,2010-09-03,2010,245
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,28.0,2011-06-04,2010-09-04,2010,246
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,26.0,2011-06-05,2010-09-05,2010,247
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,25.0,2011-06-06,2010-09-06,2010,248
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,24.0,2011-06-07,2010-09-07,2010,249
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,20.0,2011-06-08,2010-09-08,2010,250
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,17.0,2011-06-09,2010-09-09,2010,251
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,14.0,2011-06-10,2010-09-10,2010,252
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,9.0,2011-06-11,2010-09-11,2010,253
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,9.0,2011-06-12,2010-09-12,2010,254
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,6.0,2011-06-13,2010-09-13,2010,255
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,0.0,2011-06-14,2010-09-14,2010,256
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,0.0,2011-06-15,2010-09-15,2010,257
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,0.0,2011-06-16,2010-09-16,2010,258
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,0.0,2011-06-17,2010-09-17,2010,259
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,0.0,2011-06-18,2010-09-18,2010,260
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,800:OR:SNTL,2003-06-23 15:00:00,DAILY,in,OBSERVED,V,0.0,2011-06-19,2010-09-19,2010,261
